,countryiso3code,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Unnamed: 0,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
925,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,725,1995,22.514,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
926,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,726,1994,21.755,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
927,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,727,1993,21.015,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
928,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,728,1992,20.294,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
929,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,729,1991,19.59,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
930,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,730,1990,18.905,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
931,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,731,1989,18.239,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
932,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,732,1988,17.592,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
933,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,733,1987,16.962,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
934,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,734,1986,16.351,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
935,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,735,1985,15.757,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
936,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,736,1984,15.182,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
937,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,737,1983,14.94,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
938,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,738,1982,14.755,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
939,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,739,1981,14.572000000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
940,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,740,1980,14.39,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
941,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,741,1979,14.210999999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
942,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,742,1978,14.033,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
943,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,743,1977,13.857000000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
944,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,744,1976,13.684000000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
945,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,745,1975,13.511,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
946,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,746,1974,13.341,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
947,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,747,1973,13.173,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
948,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,748,1972,13.005999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
949,ERI,WOMENPOLVOICE,POLREPRES,PC,A,2019,22.0,749,1971,12.841,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),ER,Eritrea
950,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,850,2020,90.09200000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
951,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,851,2019,89.741,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
952,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,852,2018,89.37,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
953,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,853,2017,88.976,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
954,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,854,2016,88.559,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
955,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,855,2015,88.118,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
956,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,856,2014,87.65100000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
957,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,857,2013,87.156,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
958,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,858,2012,86.634,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
959,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,859,2011,86.09200000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
960,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,860,2010,85.53299999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
961,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,861,2009,84.955,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
962,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,862,2008,84.359,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
963,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,863,2007,83.742,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
964,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,864,2006,83.10700000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
965,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,865,2005,82.45200000000001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
966,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,866,2004,81.778,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
967,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,867,2003,81.083,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
968,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,868,2002,80.368,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
969,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,869,2001,79.633,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
970,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,870,2000,78.87899999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
971,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,871,1999,78.102,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
972,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,872,1998,77.306,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
973,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,873,1997,76.49,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
974,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,874,1996,75.654,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
975,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,875,1995,74.797,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
976,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,876,1994,73.921,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
977,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,877,1993,72.999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
978,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,878,1992,71.749,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
979,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,879,1991,70.462,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
980,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,880,1990,69.143,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
981,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,881,1989,67.792,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
982,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,882,1988,66.41199999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
983,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,883,1987,65.0,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
984,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,884,1986,63.711000000000006,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
985,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,885,1985,62.402,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
986,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,886,1984,61.076,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
987,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,887,1983,59.73,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
988,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,888,1982,58.372,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
989,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,889,1981,57.0,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
990,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,890,1980,54.681999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
991,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,891,1979,52.336999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
992,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,892,1978,49.985,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
993,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,893,1977,47.633,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
994,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,894,1976,45.295,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
995,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,895,1975,42.971000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
996,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,896,1974,40.681,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
997,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,897,1973,38.43,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
998,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,898,1972,36.231,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
999,GAB,WOMENPOLVOICE,POLREPRES,PC,A,2019,17.1,899,1971,34.082,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GA,Gabon
1000,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,900,2020,62.582,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1001,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,901,2019,61.931000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1002,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,902,2018,61.27,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1003,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,903,2017,60.599,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1004,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,904,2016,59.918,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1005,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,905,2015,59.228,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1006,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,906,2014,58.528,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1007,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,907,2013,57.82,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1008,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,908,2012,57.105,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1009,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,909,2011,56.38399999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1010,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,910,2010,55.662,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1011,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,911,2009,54.937,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1012,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,912,2008,54.211000000000006,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1013,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,913,2007,53.481,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1014,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,914,2006,52.751000000000005,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1015,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,915,2005,52.02,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1016,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,916,2004,51.288000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1017,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,917,2003,50.555,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1018,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,918,2002,49.683,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1019,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,919,2001,48.775,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1020,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,920,2000,47.868,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1021,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,921,1999,46.961000000000006,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1022,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,922,1998,46.056999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1023,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,923,1997,45.155,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1024,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,924,1996,44.258,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1025,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,925,1995,43.361999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1026,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,926,1994,42.472,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1027,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,927,1993,41.586000000000006,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1028,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,928,1992,40.52,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1029,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,929,1991,39.41,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1030,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,930,1990,38.312,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1031,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,931,1989,37.226,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1032,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,932,1988,36.155,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1033,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,933,1987,35.094,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1034,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,934,1986,34.049,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1035,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,935,1985,33.019,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1036,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,936,1984,32.007,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1037,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,937,1983,31.008000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1038,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,938,1982,30.113000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1039,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,939,1981,29.256,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1040,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,940,1980,28.414,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1041,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,941,1979,27.585,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1042,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,942,1978,26.772,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1043,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,943,1977,25.974,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1044,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,944,1976,25.193,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1045,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,945,1975,24.426,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1046,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,946,1974,23.675,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1047,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,947,1973,22.941,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1048,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,948,1972,21.814,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1049,GMB,WOMENPOLVOICE,POLREPRES,PC,A,2019,10.3,949,1971,20.63,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GM,"Gambia, The"
1050,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,950,2020,36.875,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1051,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,951,2019,36.5,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1052,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,952,2018,36.14,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1053,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,953,2017,35.793,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1054,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,954,2016,35.46,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1055,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,955,2015,35.141,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1056,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,956,2014,34.836,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1057,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,957,2013,34.545,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1058,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,958,2012,34.255,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1059,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,959,2011,33.966,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1060,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,960,2010,33.678000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1061,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,961,2009,33.391,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1062,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,962,2008,33.106,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1063,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,963,2007,32.821999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1064,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,964,2006,32.539,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1065,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,965,2005,32.257,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1066,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,966,2004,31.976999999999997,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1067,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,967,2003,31.698,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1068,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,968,2002,31.42,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1069,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,969,2001,31.144000000000002,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1070,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,970,2000,30.869,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1071,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,971,1999,30.595,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1072,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,972,1998,30.323,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1073,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,973,1997,30.052,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1074,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,974,1996,29.77,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1075,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,975,1995,29.475,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1076,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,976,1994,29.182,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1077,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,977,1993,28.89,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1078,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,978,1992,28.601,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1079,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,979,1991,28.311999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
1080,GIN,WOMENPOLVOICE,POLREPRES,PC,A,2019,21.9,980,1990,28.026,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),GN,Guinea
